src,sport,dst,dport,cwnd,bw,mrtt,pacing_gain,cwnd_gain,time,id
10.0.0.2,55513,10.0.0.8,42014,166,19600000.0,0.040036,1.25,2,52.90100000000007,3
10.0.0.2,55513,10.0.0.8,42014,166,19600000.0,0.040036,1.25,2,52.93100000000004,3
10.0.0.2,55513,10.0.0.8,42014,166,19600000.0,0.040036,1.25,2,52.9380000000001,3
10.0.0.2,55513,10.0.0.8,42014,166,19600000.0,0.040036,1.25,2,52.94800000000009,3
10.0.0.2,55513,10.0.0.8,42014,166,19600000.0,0.040036,1.25,2,52.97000000000003,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.006000000000085,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.014000000000124,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.02600000000007,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.039999999999964,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.065000000000055,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.10400000000004,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.11400000000003,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.124000000000024,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.13599999999997,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.14499999999998,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.202,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.21199999999999,3
10.0.0.2,55513,10.0.0.8,42014,206,20400000.0,0.040036,1,2,53.230999999999995,3
10.0.0.2,55513,10.0.0.8,42014,208,20400000.0,0.040036,1.25,2,53.24299999999994,3
10.0.0.2,55513,10.0.0.8,42014,208,20400000.0,0.040036,1.25,2,53.29899999999998,3
10.0.0.2,55513,10.0.0.8,42014,220,22200000.0,0.040036,1.25,2,53.30899999999997,3
10.0.0.2,55513,10.0.0.8,42014,226,23100000.0,0.040036,1.25,2,53.317999999999984,3
10.0.0.2,55513,10.0.0.8,42014,230,23500000.0,0.040036,1.25,2,53.32899999999995,3
10.0.0.2,55513,10.0.0.8,42014,234,24000000.0,0.040036,1.25,2,53.3420000000001,3
10.0.0.2,55513,10.0.0.8,42014,234,24000000.0,0.040036,1.25,2,53.34899999999993,3
10.0.0.2,55513,10.0.0.8,42014,238,24700000.0,0.040036,1.25,2,53.40300000000002,3
10.0.0.2,55513,10.0.0.8,42014,216,24700000.0,0.040036,1.25,2,53.412000000000035,3
10.0.0.2,55513,10.0.0.8,42014,216,24700000.0,0.040036,1.25,2,53.423,3
10.0.0.2,55513,10.0.0.8,42014,222,25500000.0,0.040036,1.25,2,53.43100000000004,3
10.0.0.2,55513,10.0.0.8,42014,222,25500000.0,0.040036,1.25,2,53.440000000000055,3
10.0.0.2,55513,10.0.0.8,42014,222,25500000.0,0.040036,1.25,2,53.5,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.509000000000015,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.524000000000115,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.53300000000013,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.54300000000012,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.55300000000011,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.60500000000002,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.61400000000003,3
10.0.0.2,55513,10.0.0.8,42014,222,25600000.0,0.040036,1.25,2,53.62699999999995,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.636999999999944,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.646999999999935,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.70399999999995,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.722999999999956,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.738000000000056,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.75700000000006,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.769000000000005,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.802000000000135,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.815000000000055,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.82400000000007,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.833000000000084,3
10.0.0.2,55513,10.0.0.8,42014,202,25600000.0,0.040036,1.25,2,53.843000000000075,3
10.0.0.2,55513,10.0.0.8,42014,194,25600000.0,0.040036,1.25,2,53.90100000000007,3
10.0.0.2,55513,10.0.0.8,42014,194,25600000.0,0.040036,1.25,2,53.90800000000013,3
10.0.0.2,55513,10.0.0.8,42014,194,25600000.0,0.040036,1.25,2,53.91800000000012,3
10.0.0.2,55513,10.0.0.8,42014,194,25600000.0,0.040036,1.25,2,53.92900000000009,3
10.0.0.2,55513,10.0.0.8,42014,194,25600000.0,0.040036,1.25,2,53.93900000000008,3
10.0.0.2,55513,10.0.0.8,42014,164,20900000.0,0.040036,1.25,2,54.006000000000085,3
10.0.0.2,55513,10.0.0.8,42014,164,20900000.0,0.040036,1.25,2,54.016000000000076,3
10.0.0.2,55513,10.0.0.8,42014,164,20900000.0,0.040036,1.25,2,54.02500000000009,3
10.0.0.2,55513,10.0.0.8,42014,164,20900000.0,0.040036,1.25,2,54.03600000000006,3
10.0.0.2,55513,10.0.0.8,42014,164,20900000.0,0.040036,1.25,2,54.049999999999955,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.11000000000013,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.11799999999994,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.134000000000015,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.15000000000009,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.210000000000036,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.21900000000005,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.23000000000002,3
10.0.0.2,55513,10.0.0.8,42014,168,20900000.0,0.040036,1.25,2,54.23900000000003,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.30099999999993,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.30899999999997,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.31899999999996,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.327999999999975,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.33600000000001,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.350000000000136,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.40800000000013,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.422000000000025,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.43100000000004,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.44200000000001,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.450000000000045,3
10.0.0.2,55513,10.0.0.8,42014,178,20900000.0,0.040036,1,2,54.50999999999999,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.52099999999996,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.52999999999997,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.539999999999964,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.60100000000011,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.60799999999995,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.61900000000014,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.62799999999993,3
10.0.0.2,55513,10.0.0.8,42014,176,20900000.0,0.040036,1.25,2,54.646999999999935,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.65599999999995,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.71199999999999,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.72000000000003,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.73299999999995,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.740999999999985,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.75500000000011,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.80400000000009,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.8130000000001,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.819999999999936,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.83200000000011,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.8420000000001,3
10.0.0.2,55513,10.0.0.8,42014,184,20900000.0,0.040036,1,2,54.90300000000002,3
10.0.0.2,55513,10.0.0.8,42014,186,20900000.0,0.040036,1.25,2,54.91399999999999,3
10.0.0.2,55513,10.0.0.8,42014,186,20900000.0,0.040036,1.25,2,54.922000000000025,3
10.0.0.2,55513,10.0.0.8,42014,186,20900000.0,0.040036,1.25,2,54.93399999999997,3
10.0.0.2,55513,10.0.0.8,42014,188,21300000.0,0.040036,1.25,2,54.94800000000009,3
10.0.0.2,55513,10.0.0.8,42014,180,22400000.0,0.040036,0.75,2,55.00400000000013,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.0150000000001,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.02500000000009,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.03300000000013,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.04500000000007,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.100000000000136,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.111000000000104,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.12300000000005,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.13200000000006,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.14300000000003,3
10.0.0.2,55513,10.0.0.8,42014,192,23600000.0,0.040036,1,2,55.20399999999995,3
10.0.0.2,55513,10.0.0.8,42014,194,23600000.0,0.040036,1.25,2,55.21100000000001,3
10.0.0.2,55513,10.0.0.8,42014,194,23600000.0,0.040036,1.25,2,55.21900000000005,3
10.0.0.2,55513,10.0.0.8,42014,194,23600000.0,0.040036,1.25,2,55.23199999999997,3
10.0.0.2,55513,10.0.0.8,42014,194,23600000.0,0.040036,1.25,2,55.240999999999985,3
10.0.0.2,55513,10.0.0.8,42014,230,24000000.0,0.040036,1,2,55.299999999999955,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.31400000000008,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.327,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.33999999999992,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.35400000000004,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.36400000000003,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.402000000000044,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.412000000000035,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.42000000000007,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.43299999999999,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.44200000000001,3
10.0.0.2,55513,10.0.0.8,42014,232,24200000.0,0.040036,1,2,55.50199999999995,3
10.0.0.2,55513,10.0.0.8,42014,234,24200000.0,0.040036,1.25,2,55.514000000000124,3
10.0.0.2,55513,10.0.0.8,42014,234,24200000.0,0.040036,1.25,2,55.528999999999996,3
10.0.0.2,55513,10.0.0.8,42014,234,24200000.0,0.040036,1.25,2,55.53800000000001,3
10.0.0.2,55513,10.0.0.8,42014,234,24200000.0,0.040036,1.25,2,55.549999999999955,3
10.0.0.2,55513,10.0.0.8,42014,234,24200000.0,0.040036,1.25,2,55.56099999999992,3
10.0.0.2,55513,10.0.0.8,42014,204,24200000.0,0.040036,1.25,2,55.60500000000002,3
10.0.0.2,55513,10.0.0.8,42014,204,24200000.0,0.040036,1.25,2,55.62000000000012,3
10.0.0.2,55513,10.0.0.8,42014,204,24200000.0,0.040036,1.25,2,55.631000000000085,3
10.0.0.2,55513,10.0.0.8,42014,204,24200000.0,0.040036,1.25,2,55.64800000000014,3
10.0.0.2,55513,10.0.0.8,42014,204,24200000.0,0.040036,1.25,2,55.70600000000013,3
10.0.0.2,55513,10.0.0.8,42014,204,24200000.0,0.040036,1.25,2,55.72199999999998,3
10.0.0.2,55513,10.0.0.8,42014,180,20700000.0,0.040036,1.25,2,55.73299999999995,3
10.0.0.2,55513,10.0.0.8,42014,180,20700000.0,0.040036,1.25,2,55.74500000000012,3
10.0.0.2,55513,10.0.0.8,42014,180,20700000.0,0.040036,1.25,2,55.784000000000106,3
10.0.0.2,55513,10.0.0.8,42014,180,20700000.0,0.040036,1.25,2,55.792000000000144,3
10.0.0.2,55513,10.0.0.8,42014,180,20700000.0,0.040036,1.25,2,55.80300000000011,3
10.0.0.2,55513,10.0.0.8,42014,180,20700000.0,0.040036,1.25,2,55.809999999999945,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.827999999999975,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.84400000000005,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.85500000000002,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.91399999999999,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.92900000000009,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.94900000000007,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.95600000000013,3
10.0.0.2,55513,10.0.0.8,42014,200,20700000.0,0.040036,1,2,55.96399999999994,3
10.0.0.2,55513,10.0.0.8,42014,200,20800000.0,0.040036,1,2,56.009000000000015,3
10.0.0.2,55513,10.0.0.8,42014,200,20800000.0,0.040036,1,2,56.01999999999998,3
10.0.0.2,55513,10.0.0.8,42014,200,20800000.0,0.040036,1,2,56.02999999999997,3
10.0.0.2,55513,10.0.0.8,42014,200,20800000.0,0.040036,1,2,56.048,3
10.0.0.2,55513,10.0.0.8,42014,204,21100000.0,0.040036,1.25,2,56.10500000000002,3
10.0.0.2,55513,10.0.0.8,42014,204,21100000.0,0.040036,1.25,2,56.11500000000001,3
10.0.0.2,55513,10.0.0.8,42014,204,21100000.0,0.040036,1.25,2,56.121000000000095,3
10.0.0.2,55513,10.0.0.8,42014,206,21700000.0,0.040036,0.75,2,56.13499999999999,3
10.0.0.2,55513,10.0.0.8,42014,216,23200000.0,0.040036,1,2,56.14300000000003,3
10.0.0.2,55513,10.0.0.8,42014,222,24100000.0,0.040036,1,2,56.156999999999925,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040961,1,1,56.20499999999993,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040906,1,1,56.21900000000005,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040906,1,1,56.233999999999924,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040906,1,1,56.24500000000012,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040064,1,1,56.30400000000009,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040064,1,1,56.31600000000003,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040053,1,1,56.32400000000007,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040053,1,1,56.333000000000084,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040053,1,1,56.34500000000003,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040049,1,1,56.403999999999996,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040049,1,1,56.414999999999964,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040049,1,1,56.427000000000135,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040049,1,1,56.43399999999997,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040049,1,1,56.44600000000014,3
10.0.0.2,55513,10.0.0.8,42014,4,26100000.0,0.040049,1,1,56.5,3
10.0.0.2,55513,10.0.0.8,42014,192,26100000.0,0.040049,1,2,56.51099999999997,3
10.0.0.2,55513,10.0.0.8,42014,192,26100000.0,0.040049,1,2,56.527000000000044,3
10.0.0.2,55513,10.0.0.8,42014,194,26100000.0,0.040049,1.25,2,56.53600000000006,3
10.0.0.2,55513,10.0.0.8,42014,196,26100000.0,0.040049,1.25,2,56.547000000000025,3
10.0.0.2,55513,10.0.0.8,42014,196,26100000.0,0.040049,1.25,2,56.557000000000016,3
10.0.0.2,55513,10.0.0.8,42014,240,30600000.0,0.040037,1.25,2,56.605999999999995,3
10.0.0.2,55513,10.0.0.8,42014,250,31700000.0,0.040037,1.25,2,56.62000000000012,3
10.0.0.2,55513,10.0.0.8,42014,258,32799999.999999996,0.040037,1.25,2,56.63300000000004,3
10.0.0.2,55513,10.0.0.8,42014,276,33500000.0,0.040037,1.25,2,56.64499999999998,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.66000000000008,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.712999999999965,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.725000000000136,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.74400000000014,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.761999999999944,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.77099999999996,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.80899999999997,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.81899999999996,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.827999999999975,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.83999999999992,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.90100000000007,3
10.0.0.2,55513,10.0.0.8,42014,280,34000000.0,0.040037,1.25,2,56.909000000000106,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,56.92100000000005,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,56.932000000000016,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,56.94100000000003,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.00199999999995,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.01999999999998,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.031999999999925,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.044000000000096,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.05600000000004,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.111000000000104,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.125999999999976,3
10.0.0.2,55513,10.0.0.8,42014,268,34000000.0,0.040037,1.25,2,57.146999999999935,3
10.0.0.2,55513,10.0.0.8,42014,236,27800000.0,0.040037,1,2,57.162000000000035,3
10.0.0.2,55513,10.0.0.8,42014,236,27800000.0,0.040037,1,2,57.21199999999999,3
10.0.0.2,55513,10.0.0.8,42014,236,27800000.0,0.040037,1,2,57.238000000000056,3
10.0.0.2,55513,10.0.0.8,42014,236,27800000.0,0.040037,1,2,57.25400000000013,3
10.0.0.2,55513,10.0.0.8,42014,236,27800000.0,0.040037,1,2,57.27099999999996,3
10.0.0.2,55513,10.0.0.8,42014,230,27000000.0,0.040037,1,2,57.284000000000106,3
10.0.0.2,55513,10.0.0.8,42014,230,27000000.0,0.040037,1,2,57.31099999999992,3
10.0.0.2,55513,10.0.0.8,42014,230,27000000.0,0.040037,1,2,57.322000000000116,3
10.0.0.2,55513,10.0.0.8,42014,230,27000000.0,0.040037,1,2,57.33400000000006,3
10.0.0.2,55513,10.0.0.8,42014,230,27000000.0,0.040037,1,2,57.353000000000065,3
10.0.0.2,55513,10.0.0.8,42014,230,27000000.0,0.040037,1,2,57.36400000000003,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.406999999999925,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.422000000000025,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.43399999999997,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.50299999999993,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.50999999999999,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.521999999999935,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.52999999999997,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.547000000000025,3
10.0.0.2,55513,10.0.0.8,42014,230,26800000.0,0.040037,1.25,2,57.59899999999993,3
10.0.0.2,55513,10.0.0.8,42014,204,26800000.0,0.040037,1.25,2,57.613000000000056,3
10.0.0.2,55513,10.0.0.8,42014,204,26800000.0,0.040037,1.25,2,57.63499999999999,3
10.0.0.2,55513,10.0.0.8,42014,216,26800000.0,0.040037,1.25,2,57.64200000000005,3
10.0.0.2,55513,10.0.0.8,42014,216,26800000.0,0.040037,1.25,2,57.65100000000007,3
10.0.0.2,55513,10.0.0.8,42014,216,26800000.0,0.040037,1.25,2,57.659000000000106,3
10.0.0.2,55513,10.0.0.8,42014,182,21700000.0,0.040037,1.25,2,57.7170000000001,3
10.0.0.2,55513,10.0.0.8,42014,182,21700000.0,0.040037,1.25,2,57.72399999999993,3
10.0.0.2,55513,10.0.0.8,42014,182,21700000.0,0.040037,1.25,2,57.73199999999997,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.74400000000014,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.75700000000006,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.80600000000004,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.815000000000055,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.82400000000007,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.833000000000084,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.84500000000003,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.902000000000044,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.91300000000001,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.923,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.937000000000126,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.952,3
10.0.0.2,55513,10.0.0.8,42014,190,21700000.0,0.040037,1.25,2,57.96100000000001,3
10.0.0.2,55513,10.0.0.8,42014,188,21500000.0,0.040037,1.25,2,58.006000000000085,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.02099999999996,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.03099999999995,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.042000000000144,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.10100000000011,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.11000000000013,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.124000000000024,3
10.0.0.2,55513,10.0.0.8,42014,166,20700000.0,0.040037,1.25,2,58.14300000000003,3
10.0.0.2,55513,10.0.0.8,42014,168,20700000.0,0.040037,1.25,2,58.15100000000007,3
10.0.0.2,55513,10.0.0.8,42014,168,20700000.0,0.040037,1.25,2,58.164999999999964,3
10.0.0.2,55513,10.0.0.8,42014,168,20700000.0,0.040037,1.25,2,58.20399999999995,3
10.0.0.2,55513,10.0.0.8,42014,168,20700000.0,0.040037,1.25,2,58.212999999999965,3
10.0.0.2,55513,10.0.0.8,42014,168,20800000.0,0.040037,1.25,2,58.22900000000004,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.24700000000007,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.302000000000135,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.309999999999945,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.327999999999975,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.343000000000075,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.353000000000065,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.40100000000007,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.41300000000001,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.423,3
10.0.0.2,55513,10.0.0.8,42014,182,20800000.0,0.040037,1,2,58.43399999999997,3
