rate,burst,lat,backlog,limit,delay,ip,time,id
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.875,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.89300000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.909999999999854,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.93299999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.96100000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.98000000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,40.999000000000024,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.01599999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.03800000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.06399999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.08899999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.10699999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.12699999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.15099999999984,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.17399999999998,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.19100000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.20699999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.22499999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.246999999999844,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.26800000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.28399999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.302999999999884,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.322999999999865,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.34299999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.36299999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.37999999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.39599999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.41099999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.43399999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.45100000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.471000000000004,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.4849999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.5,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.519000000000005,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.537000000000035,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.55399999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.569999999999936,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.58399999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.59899999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.61400000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.63099999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.656999999999925,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.67399999999998,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.69200000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.70899999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.72799999999984,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.74299999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.75999999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.774999999999864,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.79599999999982,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.81099999999992,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.82899999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.850999999999885,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.868999999999915,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.88599999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.90099999999984,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.91599999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.9369999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.955999999999904,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.978999999999814,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,41.993999999999915,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.009000000000015,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.02599999999984,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.044999999999845,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.062999999999874,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.077999999999975,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.09299999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.10699999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.124000000000024,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.14300000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.16099999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.17699999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.19100000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.20499999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.22499999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.24199999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.25999999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.27999999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.294999999999845,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.312999999999874,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.330999999999904,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.350999999999885,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.36799999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.384000000000015,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.39899999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.41399999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.4369999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.457999999999856,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.475999999999885,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.49199999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.509000000000015,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.528999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.55399999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.57600000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.590999999999894,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.60799999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.625999999999976,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.646999999999935,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.669999999999845,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.68599999999992,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.70100000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.71699999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.743999999999915,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.76499999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.78099999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.799999999999955,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.81700000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.84199999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.86699999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.88499999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.901999999999816,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.922000000000025,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.94699999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.96399999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.978999999999814,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,42.993999999999915,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.00800000000004,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.02399999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.04299999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.06499999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.07999999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.09500000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.110999999999876,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.12999999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.149999999999864,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.17099999999982,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.1869999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.202,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.21799999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.23299999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.246999999999844,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.261999999999944,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.278999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.294999999999845,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.30899999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.322999999999865,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.340999999999894,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.35799999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.37799999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.39300000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.4079999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.429999999999836,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.44999999999982,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.47399999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.490999999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.50599999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.528999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.544999999999845,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.56399999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.57899999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.59299999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.60799999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.62799999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.646999999999935,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.66399999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.67899999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.69399999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.707999999999856,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.725999999999885,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.74599999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.766999999999825,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.78599999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.80199999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.81899999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.83899999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.85699999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.874000000000024,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.89099999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.9079999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.92699999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.94399999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.96199999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.97799999999984,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,43.99299999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.009000000000015,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.03099999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.052999999999884,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.069999999999936,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.085000000000036,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.09999999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.11400000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.12999999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.14899999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.166999999999916,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.18299999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.19699999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.21199999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.233999999999924,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.253999999999905,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.278999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.29399999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.30899999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.327,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.347999999999956,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.371999999999844,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.38999999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.41399999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.43899999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.457999999999856,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.478999999999814,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.49799999999982,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.51499999999987,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.53800000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.554999999999836,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.58600000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.600999999999885,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.615999999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.636999999999944,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.653999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.67599999999993,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.69399999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.712999999999965,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.73199999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.75199999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.77399999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.79299999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.80899999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.827999999999975,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.847999999999956,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.86699999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.881999999999834,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.899999999999864,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.914999999999964,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.93099999999981,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.955999999999904,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.97699999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,44.990999999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.006999999999834,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.026999999999816,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.047000000000025,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.06700000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.08199999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.096000000000004,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.110999999999876,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.13099999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.151999999999816,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.17399999999998,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.18899999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.20399999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.221000000000004,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.23799999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.253999999999905,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.27099999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.284999999999854,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.299999999999955,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.31399999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.33199999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.35299999999984,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.375,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.391999999999825,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.409999999999854,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.427999999999884,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.444999999999936,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.46799999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.483999999999924,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.50199999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.51999999999998,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.541999999999916,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.559999999999945,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.577,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.59299999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.608999999999924,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.63300000000004,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.656999999999925,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.67699999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.69200000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.707999999999856,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.72499999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.74299999999994,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.76299999999992,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.776999999999816,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.794999999999845,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.81099999999992,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.827999999999975,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.85199999999986,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.86999999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.88799999999992,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.903999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.924999999999955,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.94399999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.962999999999965,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.98000000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,45.99499999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.009000000000015,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.028999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.04599999999982,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.0619999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.077999999999975,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.09299999999985,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.108999999999924,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.12699999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.14300000000003,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.15899999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.174999999999955,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.18999999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.20699999999988,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.225999999999885,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.24799999999982,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.269000000000005,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.2829999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.298,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.3119999999999,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.32899999999995,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.34999999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.36999999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.386999999999944,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.40300000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.42699999999991,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.44699999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.46499999999992,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.48000000000002,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.49499999999989,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.51099999999997,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.528999999999996,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.547000000000025,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.56700000000001,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.58399999999983,5
200000000.0,15000.0,600.0,0.0,50000,0.0,10.0.1.3,46.59999999999991,5
