src,sport,dst,dport,time,rate,id
10.0.0.1,37603,10.0.0.3,45980,22.86740231513977,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,23.21459937095642,47.52294974578837,1
10.0.0.1,37603,10.0.0.3,45980,23.565088272094727,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,23.912245273590088,47.58969546172346,1
10.0.0.1,37603,10.0.0.3,45980,24.260807275772095,49.32508407603596,1
10.0.0.1,37603,10.0.0.3,45980,24.60884428024292,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,24.95599937438965,47.45620402985327,1
10.0.0.1,37603,10.0.0.3,45980,25.304447174072266,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,25.65483832359314,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,26.003549337387085,48.12366118920423,1
10.0.0.1,37603,10.0.0.3,45980,26.350706338882446,48.12366118920423,1
10.0.0.1,37603,10.0.0.3,45980,26.69781517982483,47.38945831391817,1
10.0.0.1,37603,10.0.0.3,45980,27.04637122154236,47.05572973424269,1
10.0.0.1,37603,10.0.0.3,45980,27.393901348114014,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,27.742619276046753,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,28.092878341674805,49.32508407603596,1
10.0.0.1,37603,10.0.0.3,45980,28.44120216369629,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,28.790088176727295,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,29.13723134994507,47.58969546172346,1
10.0.0.1,37603,10.0.0.3,45980,29.48441219329834,48.25715262107442,1
10.0.0.1,37603,10.0.0.3,45980,29.83206534385681,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,30.179218292236328,47.32271259798308,1
10.0.0.1,37603,10.0.0.3,45980,30.528635263442993,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,30.87590718269348,47.92342404139894,1
10.0.0.1,37603,10.0.0.3,45980,31.22304916381836,47.78993260952875,1
10.0.0.1,37603,10.0.0.3,45980,31.572594165802002,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,31.919750213623047,47.32271259798308,1
10.0.0.1,37603,10.0.0.3,45980,32.267473220825195,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,32.61631226539612,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,32.965975284576416,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,33.31549119949341,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,33.664509296417236,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,34.013896226882935,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,34.363394260406494,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,34.710822343826294,47.78993260952875,1
10.0.0.1,37603,10.0.0.3,45980,35.05837631225586,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,35.40802717208862,49.12484692823067,1
10.0.0.1,37603,10.0.0.3,45980,35.7560453414917,48.19040690513933,1
10.0.0.1,37603,10.0.0.3,45980,36.10353636741638,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,36.4506733417511,47.05572973424269,1
10.0.0.1,37603,10.0.0.3,45980,36.798678159713745,49.45857550790615,1
10.0.0.1,37603,10.0.0.3,45980,37.147287368774414,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,37.49701738357544,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,37.84414625167847,47.38945831391817,1
10.0.0.1,37603,10.0.0.3,45980,38.19325923919678,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,38.54041624069214,47.52294974578837,1
10.0.0.1,37603,10.0.0.3,45980,38.88919520378113,49.25833836010086,1
10.0.0.1,37603,10.0.0.3,45980,39.23801326751709,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,39.58685827255249,49.391829791971055,1
10.0.0.1,37603,10.0.0.3,45980,39.93402338027954,49.058101212295576,1
10.0.0.1,37603,10.0.0.3,45980,40.28176021575928,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,40.62927031517029,49.12484692823067,1
10.0.0.1,37603,10.0.0.3,45980,40.976447343826294,47.45620402985327,1
10.0.0.1,37603,10.0.0.3,45980,41.32355618476868,49.92579551945182,1
10.0.0.1,37603,10.0.0.3,45980,41.670724391937256,47.38945831391817,1
10.0.0.1,37603,10.0.0.3,45980,42.01789331436157,47.52294974578837,1
10.0.0.1,37603,10.0.0.3,45980,42.36658334732056,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,42.71393632888794,48.524135484814806,1
10.0.0.1,37603,10.0.0.3,45980,43.062071323394775,49.191592644165766,1
10.0.0.1,37603,10.0.0.3,45980,43.40920829772949,47.38945831391817,1
10.0.0.1,37603,10.0.0.3,45980,43.75840926170349,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,44.108399391174316,49.45857550790615,1
10.0.0.1,37603,10.0.0.3,45980,44.455525159835815,47.12247545017779,1
10.0.0.1,37603,10.0.0.3,45980,44.80331015586853,48.724372632620096,1
10.0.0.1,37603,10.0.0.3,45980,45.151904344558716,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,45.499022245407104,47.52294974578837,1
10.0.0.1,37603,10.0.0.3,45980,45.84632635116577,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,46.19484519958496,49.525321223841246,1
10.0.0.1,37603,10.0.0.3,45980,46.54203820228577,47.05572973424269,1
10.0.0.1,37603,10.0.0.3,45980,46.889838218688965,48.79111834855519,1
10.0.0.1,37603,10.0.0.3,45980,47.23956537246704,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,47.5867702960968,48.45738976887971,1
10.0.0.1,37603,10.0.0.3,45980,47.93400025367737,47.45620402985327,1
10.0.0.1,37603,10.0.0.3,45980,48.282262325286865,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,48.63125228881836,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,48.97838521003723,47.58969546172346,1
10.0.0.1,37603,10.0.0.3,45980,49.325576305389404,46.85549258643741,1
10.0.0.1,37603,10.0.0.3,45980,49.6748583316803,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,50.02197217941284,47.25596688204798,1
10.0.0.1,37603,10.0.0.3,45980,50.369110345840454,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,50.717692375183105,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,51.064863204956055,48.25715262107442,1
10.0.0.1,37603,10.0.0.3,45980,51.41345429420471,48.657626916685,1
10.0.0.1,37603,10.0.0.3,45980,51.760855197906494,47.99016975733404,1
10.0.0.1,37603,10.0.0.3,45980,52.10956025123596,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,52.45840930938721,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,52.80553126335144,46.65525543863212,1
10.0.0.1,37603,10.0.0.3,45980,53.1527373790741,47.05572973424269,1
10.0.0.1,37603,10.0.0.3,45980,53.50167632102966,48.12366118920423,1
10.0.0.1,37603,10.0.0.3,45980,53.85170531272888,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,54.20061016082764,68.28086740160323,1
10.0.0.1,37603,10.0.0.3,45980,54.54773020744324,82.030484884233,1
10.0.0.1,37603,10.0.0.3,45980,54.89491820335388,80.09485912211522,1
10.0.0.1,37603,10.0.0.3,45980,55.24212837219238,71.08418747087725,1
10.0.0.1,37603,10.0.0.3,45980,55.58934736251831,70.81720460713687,1
10.0.0.1,37603,10.0.0.3,45980,55.93654227256775,71.55140748242293,1
10.0.0.1,37603,10.0.0.3,45980,56.283708333969116,70.81720460713687,1
10.0.0.1,37603,10.0.0.3,45980,56.630859375,70.81720460713687,1
10.0.0.1,37603,10.0.0.3,45980,56.97799324989319,71.41791605055273,1
10.0.0.1,37603,10.0.0.3,45980,57.32516121864319,70.55022174339649,1
10.0.0.1,37603,10.0.0.3,45980,57.67350125312805,70.68371317526669,1
10.0.0.1,37603,10.0.0.3,45980,58.02160930633545,70.81720460713687,1
10.0.0.1,37603,10.0.0.3,45980,58.36888122558594,71.81839034616331,1
10.0.0.1,37603,10.0.0.3,45980,58.71611022949219,72.21886464177389,1
10.0.0.1,37603,10.0.0.3,45980,59.06433820724487,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,59.41151428222656,70.81720460713687,1
10.0.0.1,37603,10.0.0.3,45980,59.75873637199402,71.55140748242293,1
10.0.0.1,37603,10.0.0.3,45980,60.10592222213745,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,60.45481324195862,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,60.80201315879822,72.01862749396861,1
10.0.0.1,37603,10.0.0.3,45980,61.149160385131836,71.61815319835803,1
10.0.0.1,37603,10.0.0.3,45980,61.496809244155884,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,61.84393620491028,71.81839034616331,1
10.0.0.1,37603,10.0.0.3,45980,62.19108533859253,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,62.540064334869385,71.48466176648783,1
10.0.0.1,37603,10.0.0.3,45980,62.88870620727539,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,63.2360463142395,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,63.58324718475342,70.81720460713687,1
10.0.0.1,37603,10.0.0.3,45980,63.93040132522583,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,64.27757835388184,71.15093318681235,1
10.0.0.1,37603,10.0.0.3,45980,64.62475824356079,71.41791605055273,1
10.0.0.1,37603,10.0.0.3,45980,64.9723482131958,71.41791605055273,1
10.0.0.1,37603,10.0.0.3,45980,65.31947016716003,71.55140748242293,1
10.0.0.1,37603,10.0.0.3,45980,65.66664528846741,71.88513606209841,1
10.0.0.1,37603,10.0.0.3,45980,66.01389718055725,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,66.36103415489197,71.28442461868255,1
10.0.0.1,37603,10.0.0.3,45980,66.7082302570343,71.61815319835803,1
10.0.0.1,37603,10.0.0.3,45980,67.05585217475891,72.01862749396861,1
10.0.0.1,37603,10.0.0.3,45980,67.4038872718811,70.3499845955912,1
10.0.0.1,37603,10.0.0.3,45980,67.75106525421143,69.34879885656476,1
10.0.0.1,37603,10.0.0.3,45980,68.09829235076904,71.28442461868255,1
10.0.0.1,37603,10.0.0.3,45980,68.4454972743988,71.01744175494217,1
10.0.0.1,37603,10.0.0.3,45980,68.79266023635864,71.21767890274745,1
10.0.0.1,37603,10.0.0.3,45980,69.14063930511475,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,69.48946619033813,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,69.83664727210999,71.21767890274745,1
10.0.0.1,37603,10.0.0.3,45980,70.18376231193542,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,70.53161716461182,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,70.87873220443726,70.28323887965611,1
10.0.0.1,37603,10.0.0.3,45980,71.22585034370422,71.61815319835803,1
10.0.0.1,37603,10.0.0.3,45980,71.57414126396179,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,71.92273330688477,72.0853732099037,1
10.0.0.1,37603,10.0.0.3,45980,72.26989316940308,71.81839034616331,1
10.0.0.1,37603,10.0.0.3,45980,72.61716628074646,70.95069603900707,1
10.0.0.1,37603,10.0.0.3,45980,72.96428728103638,71.61815319835803,1
10.0.0.1,37603,10.0.0.3,45980,73.31165933609009,71.68489891429313,1
10.0.0.1,37603,10.0.0.3,45980,73.65877532958984,71.88513606209841,1
10.0.0.1,37603,10.0.0.3,45980,74.00593519210815,71.21767890274745,1
10.0.0.1,37603,10.0.0.3,45980,74.35422039031982,52.261895577180184,1
10.0.0.1,37603,10.0.0.3,45980,74.7035002708435,52.862607020596045,1
10.0.0.1,37603,10.0.0.3,45980,75.05219221115112,52.862607020596045,1
10.0.0.1,37603,10.0.0.3,45980,75.40135717391968,51.794675565634506,1
10.0.0.1,37603,10.0.0.3,45980,75.74856328964233,53.5968098958821,1
10.0.0.1,37603,10.0.0.3,45980,76.09783816337585,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,76.44499635696411,49.59206693977634,1
10.0.0.1,37603,10.0.0.3,45980,76.79211235046387,51.127218406283546,1
10.0.0.1,37603,10.0.0.3,45980,77.1424012184143,49.525321223841246,1
10.0.0.1,37603,10.0.0.3,45980,77.48957920074463,51.994912713439795,1
10.0.0.1,37603,10.0.0.3,45980,77.83670020103455,50.192778383192206,1
10.0.0.1,37603,10.0.0.3,45980,78.18446326255798,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,78.53163719177246,48.390644052944616,1
10.0.0.1,37603,10.0.0.3,45980,78.88182830810547,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,79.23198437690735,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,79.57913517951965,49.058101212295576,1
10.0.0.1,37603,10.0.0.3,45980,79.92850637435913,52.261895577180184,1
10.0.0.1,37603,10.0.0.3,45980,80.27568817138672,53.26308131620662,1
10.0.0.1,37603,10.0.0.3,45980,80.62446737289429,50.993726974413356,1
10.0.0.1,37603,10.0.0.3,45980,80.97158122062683,50.12603266725711,1
10.0.0.1,37603,10.0.0.3,45980,81.31934928894043,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,81.66943526268005,54.06402990742777,1
10.0.0.1,37603,10.0.0.3,45980,82.01928615570068,50.326269815062396,1
10.0.0.1,37603,10.0.0.3,45980,82.36741137504578,51.394201270023935,1
10.0.0.1,37603,10.0.0.3,45980,82.71695518493652,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,83.06768727302551,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,83.41480231285095,50.526506962867686,1
10.0.0.1,37603,10.0.0.3,45980,83.76222729682922,52.59562415685566,1
10.0.0.1,37603,10.0.0.3,45980,84.11181330680847,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,84.45947027206421,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,84.80669927597046,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,85.15584135055542,52.128404145309986,1
10.0.0.1,37603,10.0.0.3,45980,85.5051372051239,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,85.85229134559631,51.794675565634506,1
10.0.0.1,37603,10.0.0.3,45980,86.19950723648071,53.46331846401191,1
10.0.0.1,37603,10.0.0.3,45980,86.54757022857666,53.062844168401334,1
10.0.0.1,37603,10.0.0.3,45980,86.89509129524231,48.19040690513933,1
10.0.0.1,37603,10.0.0.3,45980,87.24223136901855,50.259524099127304,1
10.0.0.1,37603,10.0.0.3,45980,87.59170436859131,49.25833836010086,1
10.0.0.1,37603,10.0.0.3,45980,87.93887829780579,50.192778383192206,1
10.0.0.1,37603,10.0.0.3,45980,88.28602337837219,51.661184133764316,1
10.0.0.1,37603,10.0.0.3,45980,88.63318729400635,52.662369872790755,1
10.0.0.1,37603,10.0.0.3,45980,88.98281621932983,52.862607020596045,1
10.0.0.1,37603,10.0.0.3,45980,89.33116316795349,51.260709838153744,1
10.0.0.1,37603,10.0.0.3,45980,89.68193817138672,52.328641293115275,1
10.0.0.1,37603,10.0.0.3,45980,90.02912735939026,50.259524099127304,1
10.0.0.1,37603,10.0.0.3,45980,90.37625026702881,48.79111834855519,1
10.0.0.1,37603,10.0.0.3,45980,90.72351026535034,48.45738976887971,1
10.0.0.1,37603,10.0.0.3,45980,91.07255434989929,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,91.42169237136841,54.06402990742777,1
10.0.0.1,37603,10.0.0.3,45980,91.77192115783691,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,92.12120032310486,53.329827032141715,1
10.0.0.1,37603,10.0.0.3,45980,92.47020030021667,52.261895577180184,1
10.0.0.1,37603,10.0.0.3,45980,92.81908535957336,49.25833836010086,1
10.0.0.1,37603,10.0.0.3,45980,93.1662483215332,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,93.51439237594604,50.593252678802784,1
10.0.0.1,37603,10.0.0.3,45980,93.86160135269165,49.525321223841246,1
10.0.0.1,37603,10.0.0.3,45980,94.2118923664093,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,94.5592873096466,49.859049803516726,1
10.0.0.1,37603,10.0.0.3,45980,94.90649318695068,49.92579551945182,1
10.0.0.1,37603,10.0.0.3,45980,95.25388026237488,51.928166997504704,1
10.0.0.1,37603,10.0.0.3,45980,95.60433435440063,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,95.95147228240967,51.794675565634506,1
10.0.0.1,37603,10.0.0.3,45980,96.2986421585083,50.45976124693259,1
10.0.0.1,37603,10.0.0.3,45980,96.64929127693176,52.195149861245085,1
10.0.0.1,37603,10.0.0.3,45980,96.99888515472412,51.861421281569605,1
10.0.0.1,37603,10.0.0.3,45980,97.34917330741882,51.060472690348455,1
10.0.0.1,37603,10.0.0.3,45980,97.69788026809692,48.056915473269136,1
10.0.0.1,37603,10.0.0.3,45980,98.0450291633606,50.526506962867686,1
10.0.0.1,37603,10.0.0.3,45980,98.39224028587341,50.45976124693259,1
10.0.0.1,37603,10.0.0.3,45980,98.73943018913269,50.326269815062396,1
10.0.0.1,37603,10.0.0.3,45980,99.08953738212585,36.04268660495185,1
10.0.0.2,46157,10.0.0.4,38340,0.6356973648071289,59.06995860255998,2
10.0.0.2,46157,10.0.0.4,38340,0.9843833446502686,87.70387073871616,2
10.0.0.2,46157,10.0.0.4,38340,1.332151174545288,50.192778383192206,2
10.0.0.2,46157,10.0.0.4,38340,1.6837701797485352,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,2.0311942100524902,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,2.378936290740967,45.78756113147587,2
10.0.0.2,46157,10.0.0.4,38340,2.726447343826294,47.25596688204798,2
10.0.0.2,46157,10.0.0.4,38340,3.0757863521575928,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,3.4247682094573975,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,3.7718963623046875,47.38945831391817,2
10.0.0.2,46157,10.0.0.4,38340,4.121277332305908,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,4.470547199249268,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,4.820105314254761,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,5.167470216751099,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,5.517304182052612,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,5.867340326309204,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,6.215696334838867,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,6.565412282943726,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,6.91407036781311,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,7.263366222381592,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,7.612602233886719,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,7.963275194168091,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,8.314225196838379,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,8.664432287216187,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,9.01510214805603,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,9.364225149154663,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,9.711507320404053,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,10.061511278152466,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,10.408722162246704,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,10.755998373031616,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,11.105124235153198,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,11.45291018486023,47.65644117765856,2
10.0.0.2,46157,10.0.0.4,38340,11.80044436454773,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,12.151281356811523,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,12.501013278961182,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,12.84816026687622,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,13.197998285293579,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,13.547905206680298,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,13.895068168640137,47.38945831391817,2
10.0.0.2,46157,10.0.0.4,38340,14.24276328086853,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,14.589906215667725,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,14.93840217590332,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,15.288477182388306,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,15.636563301086426,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,15.984976291656494,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,16.335381269454956,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,16.68295121192932,47.25596688204798,2
10.0.0.2,46157,10.0.0.4,38340,17.031553268432617,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,17.378721237182617,46.78874687050231,2
10.0.0.2,46157,10.0.0.4,38340,17.729352235794067,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,18.078073263168335,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,18.426124334335327,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,18.77348017692566,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,19.122297286987305,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,19.470003366470337,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,19.818501234054565,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,20.169248342514038,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,20.516704320907593,47.25596688204798,2
10.0.0.2,46157,10.0.0.4,38340,20.866247177124023,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,21.215278148651123,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,21.56317114830017,47.72318689359365,2
10.0.0.2,46157,10.0.0.4,38340,21.911124229431152,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,22.260573148727417,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,22.60775327682495,47.25596688204798,2
10.0.0.2,46157,10.0.0.4,38340,22.956977367401123,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,23.308067321777344,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,23.65877628326416,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,24.00986123085022,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,24.357409238815308,45.58732398367058,2
10.0.0.2,46157,10.0.0.4,38340,24.708778142929077,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,25.05925416946411,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,25.410582304000854,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,25.75972032546997,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,26.10877823829651,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,26.456148147583008,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,26.806623220443726,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,27.154561281204224,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,27.504234313964844,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,27.85383629798889,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,28.2017023563385,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,28.551034212112427,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,28.90001130104065,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,29.250813245773315,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,29.599493265151978,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,29.949655294418335,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,30.299927234649658,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,30.651005268096924,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,31.00271725654602,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,31.35018014907837,45.78756113147587,2
10.0.0.2,46157,10.0.0.4,38340,31.699000358581543,45.05335825618981,2
10.0.0.2,46157,10.0.0.4,38340,32.050236225128174,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,32.399670362472534,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,32.74927735328674,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,33.098862171173096,46.58850972269702,2
10.0.0.2,46157,10.0.0.4,38340,33.44735527038574,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,33.79614329338074,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,34.14590334892273,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,34.49501132965088,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,34.8425133228302,47.25596688204798,2
10.0.0.2,46157,10.0.0.4,38340,35.19143223762512,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,35.538777351379395,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,35.88766527175903,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,36.23532223701477,47.25596688204798,2
10.0.0.2,46157,10.0.0.4,38340,36.58351016044617,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,36.93164420127869,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,37.27929925918579,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,37.629255294799805,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,37.97669219970703,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,38.32627034187317,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,38.675865173339844,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,39.02297830581665,45.05335825618981,2
10.0.0.2,46157,10.0.0.4,38340,39.3702712059021,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,39.721673250198364,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,40.070255279541016,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,40.41936731338501,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,40.76952934265137,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,41.11682915687561,45.85430684741096,2
10.0.0.2,46157,10.0.0.4,38340,41.467942237854004,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,41.81696534156799,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,42.164836168289185,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,42.51480031013489,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,42.86238121986389,47.38945831391817,2
10.0.0.2,46157,10.0.0.4,38340,43.21020221710205,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,43.55838632583618,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,43.9076943397522,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,44.25978636741638,48.056915473269136,2
10.0.0.2,46157,10.0.0.4,38340,44.60951519012451,47.32271259798308,2
10.0.0.2,46157,10.0.0.4,38340,44.957093238830566,46.52176400676193,2
10.0.0.2,46157,10.0.0.4,38340,45.305734157562256,48.056915473269136,2
